id,root,affix,info,pos,tense,person,possession,cases,verb_voice1,verb_voice2,verb_voice3,verb_func,impulsion,degree,copula,singular,plural,question,negative,polite,lexical_affixes,syntactical_affixes
537,qil/qala,(i)nayotgan,"himoya qil{inayotgan}",VERB,Present,3,,,Passive,,,Participle,,,,1,,,,,(i)n (a)yotgan,
539,qil/qala,(i)nayotganda,"himoya qil{inayotganda}",VERB,Present,,,Locative,,,,Participle,,,,,,,,,(i)n (a)yotgan,da
542,qil/qala,(i)nayotgandagina,"himoya qil{inayotgandagina}",VERB,Present,,,Locative,,,,Participle,,,,,,,,,(i)n (a)yotgan da gina,
540,qil/qala,(i)nayotgandan,"himoya qil{inayotgandan}",VERB,Present,,,Ablative,,,,Participle,,,,,,,,,(i)n (a)yotgan,dan
541,qil/qala,(i)nayotgandek,"himoya qil{inayotgandek}",VERB,Present,,,,,,,Participle,,,,,,,,,(i)n (a)yotgan dek,
538,qil/qala,(i)nayotganligi,"himoya qil{inayotganligi}",VERB,Present,3,,,Passive,,,Participle,,,,1,,,,,(i)n (a)yotgan lik,i
388,uch/olti,(i)nchi,"Sonlar uchun: uch{inchi}/ olti{nchi} Qoida: undosh bilan tugasa {inchi} qushimchasi qushiladi/ unli bilan tugasa {nchi} qushimchasi qo`shiladi",NUM,,,,,,,,,,,,,,,,,(i)nchi,
1598,ikki,(i)nchidan,"Son uchun",NUM,,,,,,,,,,,,,,,,,(i)nchi,dan
1832,ikki/uch,(i)nchiga,"son uchun",NUM,,,,,,,,,,,,,,,,,(i)nchi,ga
1599,ikki/uch,(i)nchini,"Son uchun",NUM,,,,,,,,,,,,,,,,,(i)nchi,ni
1686,ikki/uch,(i)nchisi,"Son",NUM,,,3,,,,,,,,,1,,,,,(i)nchi,si
1687,ikki/uch,(i)nchisida,"Son",NUM,,,3,Locative,,,,,,,,1,,,,,(i)nchi,si da
1831,ikki/uch,(i)nchisidan,"son uchun",NUM,,,,,,,,,,,,,,,,,(i)nchi,si dan
529,qil/qala,(i)ndi,"o`t qala{ndi}/ qil{indi}",VERB,Past,3,,,Passive,,,Finite,Message,,,,,,,,(i)n,di
803,tara/ko`r,(i)ndilar,"",VERB,Past,3,,,Passive,,,Finite,Message,,,,1,,,,(i)n,di lar
802,tara/ko`r,(i)ndim,"",VERB,Past,1,,,Reflexive,,,Finite,Message,,,1,,,,,(i)n,di m
531,qil/qala,(i)ndimi,"o`t qala{ndimi}",VERB,Past,3,,,Passive,,,Finite,,,,,,1,,,(i)n mi,di
760,tara/ko`r,(i)nding,"tara+nding/ ko`r+inding",VERB,Past,2,,,Reflexive,,,Finite,Message,,,1,,,,,(i)n,di ng
762,tara/ko`r,(i)ndingiz,"",VERB,Past,2,,,Reflexive,,,Finite,Message,,,,,,,,(i)n,di ngiz
763,tara/ko`r,(i)ndingizmi,"",VERB,Past,2,,,Reflexive,,,Finite,,,,,,1,,,(i)n mi,di ngiz
761,tara/ko`r,(i)ndingmi,"",VERB,Past,2,,,Reflexive,,,Finite,,,,,,1,,,(i)n mi,di ng
3,opa/kitob,(i)ng,"OT lar uchun",NOUN,,,2,,,,,,,,,1,,,,,,(i)ng
1704,ayt/kuyla,(i)ng,"FEL uchun istak-mayl",VERB,,,2,,,,,,Imperative,,,1,,,,,,(i)ng
530,qil/qala,(i)ngan,"o`t qala{ngan}",VERB,Past,3,,,Passive,,,Participle,,,,1,,,,,(i)n Gan,
774,tara/ko`r,(i)ngandi,"",VERB,Past,3,,,Reflexive,,,Participle,Message,,,,,,,,(i)n Gan,di
775,tara/ko`r,(i)ngandilar,"",VERB,Past,3,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan,di lar
776,tara/ko`r,(i)ngandimi,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,1,,,(i)n Gan mi,di
764,tara/ko`r,(i)ngani,"",VERB,,,3,,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,i
1417,boshla/qil,(i)nganida,"",VERB,,,,,,,,,,,,,,,,,(i)n Gan,i da
1418,boshla/qil,(i)nganidan,"",VERB,,,,,,,,,,,,,,,,,(i)n Gan,i dan
1807,qil/to`pla,(i)nganidek,"",VERB,,,,,,,,,,,,,,,,,(i)n gan,i dek
797,tara/ko`r,(i)nganim,"",VERB,,,1,,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,im
798,tara/ko`r,(i)nganimda,"",VERB,,,1,Locative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,im da
799,tara/ko`r,(i)nganimdan,"",VERB,,,1,Ablative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,im dan
800,tara/ko`r,(i)nganimga,"",VERB,,,1,Dative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,im ga
801,tara/ko`r,(i)nganimni,"",VERB,,,1,Accusative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,im ni
765,tara/ko`r,(i)nganing,"",VERB,,,2,,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,ing
820,ko`r/tara,(i)nganingda,"",VERB,Past,,,Locative,Passive,,,Participle,,,,1,,,,,(i)n Gan,ing da
766,tara/ko`r,(i)nganingdan,"",VERB,,,2,Ablative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,ing dan
821,ko`r/tara,(i)nganingga,"",VERB,Past,,,Dative,Passive,,,Participle,,,,1,,,,,(i)n Gan,ing ga
826,ko`r/tara,(i)nganingizmi,"",VERB,Past,,,,Passive,,,Participle,,,,,,1,,,(i)n Gan mi,ingiz
825,ko`r/tara,(i)nganingmi,"",VERB,Past,,,,Passive,,,Participle,,,,1,,1,,,(i)n Gan mi,ing
767,tara/ko`r,(i)nganingni,"",VERB,,,2,Accusative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan,ing ni
1416,boshla/qil,(i)nganini,"",VERB,,,,Accusative,,,,,,,,,,,,,(i)n Gan,i ni
817,ko`r/tara,(i)nganlarni,"",VERB,Past,3,,Accusative,Passive,,,Participle,,,,,1,,,,(i)n Gan,lar ni
534,qil/qala,(i)nganligi,"o`t qala{ngan}",VERB,Past,3,,,Passive,,,Participle,,,,1,,,,,(i)n Gan lik,i
779,tara/ko`r,(i)nganligida,"",VERB,,,,Locative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,i da
777,tara/ko`r,(i)nganligidan,"",VERB,,,,Ablative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,i dan
780,tara/ko`r,(i)nganligim,"",VERB,,,1,,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,im
788,tara/ko`r,(i)nganligimga,"",VERB,,,1,Dative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,im ga
781,tara/ko`r,(i)nganliging,"",VERB,,,2,,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,ing
783,tara/ko`r,(i)nganligingdan,"",VERB,,,2,Ablative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,ing dan
787,tara/ko`r,(i)nganligingga,"",VERB,,,2,Dative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,ing ga
782,tara/ko`r,(i)nganligingiz,"",VERB,,,2,,Reflexive,,,Participle,,,,,,,,,(i)n Gan lik,ingiz
784,tara/ko`r,(i)nganligingizdan,"",VERB,,,2,Ablative,Reflexive,,,Participle,,,,,,,,,(i)n Gan lik,ingiz dan
785,tara/ko`r,(i)nganligingizni,"",VERB,,,2,Accusative,Reflexive,,,Participle,,,,,,,,,(i)n Gan lik,ingiz ni
786,tara/ko`r,(i)nganligingni,"",VERB,,,2,Accusative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,ing ni
778,tara/ko`r,(i)nganligini,"",VERB,,,,Accusative,Reflexive,,,Participle,,,,1,,,,,(i)n Gan lik,i ni
789,tara/ko`r,(i)nganliklari,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,lari
790,tara/ko`r,(i)nganliklaridan,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,lari dan
794,tara/ko`r,(i)nganliklarimiz,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,larimiz
795,tara/ko`r,(i)nganliklarimizdan,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,larimiz dan
796,tara/ko`r,(i)nganliklarimizga,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,larimiz ga
791,tara/ko`r,(i)nganliklaring,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,laring
793,tara/ko`r,(i)nganliklaringdan,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,laring dan
792,tara/ko`r,(i)nganliklaringga,"",VERB,,,,,Reflexive,,,Participle,,,,,1,,,,(i)n Gan lik,laring ga
532,qil/qala,(i)nganmi,"o`t qala{ngan}",VERB,Past,3,,,Passive,,,Participle,,,,,,1,,,(i)n Gan mi,
533,qil/qala,(i)nganmidi,"o`t qala{ngan}",VERB,Past,3,,,Passive,,,Participle,Message,,,,,1,,,(i)n Gan mi,di
770,tara/ko`r,(i)nganmidilar,"",VERB,,,,,Reflexive,,,Participle,,,,,1,1,,,(i)n Gan mi,di lar
768,tara/ko`r,(i)nganmiding,"",VERB,,,,,Reflexive,,,Participle,,,,,,1,,,(i)n Gan mi,di ng
769,tara/ko`r,(i)nganmidingiz,"",VERB,,,,,Reflexive,,,Participle,,,,,,1,,,(i)n Gan mi,di ngiz
772,tara/ko`r,(i)nganmilar,"",VERB,,,,,Reflexive,,,Participle,,,,,1,1,,,(i)n Gan mi,lar
773,tara/ko`r,(i)nganmisan,"",VERB,,,,,Reflexive,,,Participle,,,,,,1,,,(i)n Gan mi,san
771,tara/ko`r,(i)nganmisiz,"",VERB,,,,,Reflexive,,,Participle,,,,,,1,,,(i)n Gan mi,siz
340,oila/kitob,(i)ngda,"oila{ngda}/ kitob{ingda}",NOUN,,,2,Locative,,,,,,,,1,,,,,,(i)ng da
1292,kitob/oila,(i)ngdagi,"",NOUN,,,2,,,,,,,,,1,,,,,dagi,ing
1295,kitob/oila,(i)ngdagiday,"",NOUN,,,2,,,,,,,,,1,,,,,dagi day,ing
1294,kitob/oila,(i)ngdagidek,"",NOUN,,,2,,,,,,,,,1,,,,,dagi dek,ing
341,oila/kitob,(i)ngdan,"oila{ngdan}/ kitob{ingdan}",NOUN,,,2,Ablative,,,,,,,,1,,,,,,(i)ng dan
343,oila/kitob,(i)ngga,"oila{ngga}/ kitob{ingga}",NOUN,,,2,Dative,,,,,,,,1,,,,,,(i)ng ga
4,kitob,(i)ngiz,"",NOUN,,,2,,,,,,,,,1,,,,,,(i)ngiz
1705,ayt/kuyla,(i)ngiz,"FEL uchun istak-mayl",VERB,,,2,,,,,,Imperative,,,,1,,,,,(i)ngiz
347,oila/kitob,(i)ngizda,"oila{ngizda}/ kitob{ingizda}",NOUN,,,2,Locative,,,,,,,,1,,,,,,(i)ngiz da
1296,kitob/oila,(i)ngizdagi,"",NOUN,,,2,,,,,,,,,1,,,,,dagi,ingiz
1297,kitob/oila,(i)ngizdagiday,"",NOUN,,,2,,,,,,,,,1,,,,,dagi day,ingiz
1298,kitob/oila,(i)ngizdagidek,"",NOUN,,,2,,,,,,,,,1,,,,,dagi dek,ingiz
1646,qosh,(i)ngizdaman,"",NOUN,,,2,,,,,,,,,1,,,,,,(i)ngiz da man
1648,qosh,(i)ngizdamiz,"",NOUN,,,2,,,,,,,,,1,,,,,,(i)ngiz da miz
348,oila/kitob,(i)ngizdan,"oila{ngizdan}/ kitob{ingizdan}",NOUN,,,2,Ablative,,,,,,,,1,,,,,,(i)ngiz dan
1647,mashina/uy,(i)ngizdasiz,"",NOUN,,,2,,,,,,,,,1,,,,,,(i)ngiz da siz
1571,etibori/oila,(i)ngizga,"",NOUN,,,2,Dative,,,,,,,,1,,,,,,(i)ngiz ga
36,kitob/dada,(i)ngizmi,"",NOUN,,,2,,,,,,,,,1,,1,,,mi,(i)ngiz
345,oila/kitob,(i)ngizni,"oila{ngizni}/ kitob{ingizni}",NOUN,,,2,Accusative,,,,,,,,1,,,,,,(i)ngiz ni
346,oila/kitob,(i)ngizning,"oila{ngizning}/ kitob{ingizning}",NOUN,,,2,Genitive,,,,,,,,1,,,,,,(i)ngiz ning
60,bor/kuyla,(i)nglar,"",VERB,Future,2,2,,,,,Finite,Imperative,,,,1,,,1,,(i)nglar
35,kitob/dada,(i)ngmi,"",NOUN,,,2,,,,,,,,,1,,1,,,mi,(i)ng
339,oila/kitob,(i)ngni,"oila{ngni}/ kitob{ingni}",NOUN,,,2,Accusative,,,,,,,,1,,,,,,(i)ng ni
342,oila/kitob,(i)ngning,"oila{ngning}/ kitob{ingning}",NOUN,,,2,Genitive,,,,,,,,1,,,,,,(i)ng ning
804,tara/ko`r,(i)nib,"",VERB,,,,,Passive,,,Adverbial,Message,,,,,,,,(i)n (i)b,
805,tara/ko`r,(i)nibdi,"",VERB,Past,,,,Passive,,,Adverbial,Message,,,,,,,,(i)n (i)b,di
806,tara/ko`r,(i)nibdilar,"",VERB,Past,3,,,Passive,,,Adverbial,,,,,1,,,,(i)n (i)b,di lar
807,tara/ko`r,(i)nibdimi,"",VERB,Past,,,,Passive,,,Adverbial,,,,1,,1,,,(i)n (i)b mi,di
808,tara/ko`r,(i)nibgina,"",VERB,,,,,Passive,,,Adverbial,,,,,,,,,(i)n (i)b gina,
1489,ko`r/tara,(i)nishdi,"",VERB,Past,3,,,Reflexive,,,Finite,Message,,,,,,,,(i)n ish,di
1490,ko`r/tara,(i)nishdilar,"",VERB,Past,3,,,Reflexive,,,Finite,Message,,,,1,,,,(i)n ish,di lar
1491,ko`r/tara,(i)nishdimi,"",VERB,Past,3,,,Reflexive,,,Finite,,,,,,1,,,(i)n ish mi,di
1492,ko`r/tara,(i)nishgan,"",VERB,Past,3,,,Reflexive,,,Participle,,,,1,,,,,(i)n ish Gan,
1494,ko`r/tara,(i)nishgandi,"",VERB,Past,,,,Reflexive,,,Participle,Message,,,,,,,,(i)n ish Gan,di
1498,ko`r/tara,(i)nishgandim,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,di m
1495,ko`r/tara,(i)nishgandimi,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,1,,,(i)n ish Gan mi,di
1496,ko`r/tara,(i)nishganding,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,di ng
1497,ko`r/tara,(i)nishgandingiz,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,di ngiz
1499,ko`r/tara,(i)nishgani,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,i
1500,ko`r/tara,(i)nishganida,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,i da
1501,ko`r/tara,(i)nishganidan,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,i dan
1502,ko`r/tara,(i)nishganiga,"",VERB,Past,,,,Reflexive,,,Participle,,,,,,,,,(i)n ish Gan,i ga
1493,ko`r/tara,(i)nishganmi,"",VERB,Past,3,,,Reflexive,,,Participle,,,,,,1,,,(i)n ish Gan mi,
1484,ko`r/tara,(i)nishi,"",VERB,,,,,Reflexive,,,Infinitive,,,,1,,,,,(i)n ish,i
1485,ko`r/tara,(i)nishib,"",VERB,,,,,Reflexive,,,Adverbial,,,,1,,,,,(i)n ish (i)b,
1804,qil/to`pla,(i)nishicha,"",VERB,,,,,,,,,,,,,,,,,(i)n ish,i cha
1488,ko`r/tara,(i)nishim,"",VERB,,,1,,Reflexive,,,Infinitive,,,,1,,,,,(i)n ish,im
1486,ko`r/tara,(i)nishing,"",VERB,,,2,,Reflexive,,,Infinitive,,,,1,,,,,(i)n ish,ing
1487,ko`r/tara,(i)nishingiz,"",VERB,,,2,,Reflexive,,,Infinitive,,,,,,,,,(i)n ish,ingiz
686,qil/qala/o`yla,(i)nmadi,"o`ylanmadi",VERB,Past,3,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,di
690,qil/qala/o`yla,(i)nmadik,"",VERB,,,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,di k
691,qil/qala/o`yla,(i)nmadim,"",VERB,,,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,di m
688,qil/qala/o`yla,(i)nmading,"",VERB,,,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,di ng
689,qil/qala/o`yla,(i)nmadingiz,"",VERB,,,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,di ngiz
1812,qil/to`pla,(i)nmagan,"",VERB,Past,3,,,Passive,,,Participle,,,,,,,,,(i)n ma gan,
1813,qil/to`pla,(i)nmagandi,"",VERB,Past,3,,,Passive,,,Participle,,,,,,,,,(i)n ma gan,di
1814,qil/to`pla,(i)nmagani,"bu uqhsimchalar faqat qil feli uchun uxshidi",VERB,Past,3,,,Passive,,,Participle,,,,,,,,,(i)n ma gan,i
1815,qil/to`pla,(i)nmaganida,"bu uqhsimchalar faqat qil feli uchun uxshidi",VERB,Past,3,,Locative,Passive,,,Participle,,,,,,,,,(i)n ma gan,i da
1816,qil/to`pla,(i)nmaganidan,"bu uqhsimchalar faqat qil feli uchun uxshidi",VERB,Past,,,Ablative,Passive,,,Participle,,,,,,,,,(i)n ma gan,i dan
687,qil/qala/o`yla,(i)nmas,"",VERB,Future,3,,,Passive,,,Finite,,,,,,,1,,(i)n ma,s
812,tara/ko`r,(i)nmasdi,"",VERB,Past,3,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,s di
814,tara/ko`r,(i)nmasdilar,"",VERB,Past,3,,,Passive,,,Finite,,,,,1,,1,,(i)n ma,s di lar
813,tara/ko`r,(i)nmasding,"",VERB,Past,2,,,Passive,,,Finite,,,,1,,,1,,(i)n ma,s di ng
809,tara/ko`r,(i)nmay,"",VERB,,,,,Passive,,,Adverbial,,,,,,,1,,(i)n ma,Y
810,tara/ko`r,(i)nmaydi,"",VERB,Future,3,,,Passive,,,Finite,Message,,,,,,1,,(i)n ma,Y di
811,tara/ko`r,(i)nmaydilar,"",VERB,Future,3,,,Passive,,,Finite,,,,,1,,1,,(i)n ma,Y di lar
1821,to`pla/qil,(i)nmoq,"",VERB,Present,,,,Passive,,,Infinitive,Message,,,1,,,,,(i)n moq,
1822,to`pla/qil,(i)nmoqchi,"",VERB,Future,3,,,Passive,,,Finite,Proposal,,,1,,,,,(i)n moqchi,
536,qil/qala,(i)nmoqda,"o`t qala{nmoqda}",VERB,Present,3,,,Passive,,,Finite,Message,,,1,,,,,(i)n moqda,
1568,aniqla/berk,(i)nsa,"",VERB,,,,,Passive,,,Finite,Conditional,,,,,,,,(i)n,sa
905,sev/kuy,(i)ntir,"",VERB,,,,,Causative,Reflexive,,Finite,,,,1,,,,,(i)n tir,
907,sev/kuy,(i)ntirdi,"",VERB,Past,3,,,Causative,Reflexive,,Finite,Message,,,,,,,,(i)n tir,di
908,sev/kuy,(i)ntirdilar,"",VERB,Past,3,,,Causative,Reflexive,,Finite,Message,,,,1,,,,(i)n tir,di lar
913,sev/kuy,(i)ntirding,"",VERB,Past,2,,,Causative,Reflexive,,Finite,Message,,,1,,,,,(i)n tir,di ng
914,sev/kuy,(i)ntirdingiz,"",VERB,Past,2,,,Causative,Reflexive,,Finite,Message,,,,,,,,(i)n tir,di ngiz
915,sev/kuy,(i)ntirgan,"",VERB,Past,3,,,Causative,Reflexive,,Participle,,,,1,,,,,(i)n tir Gan,
918,sev/kuy,(i)ntirganman,"",VERB,Past,1,,,Causative,Reflexive,,Participle,,,,1,,,,,(i)n tir Gan,man
921,sev/kuy,(i)ntirganmi,"",VERB,Past,,,,Causative,Reflexive,,Participle,,,,,,1,,,(i)n tir Gan mi,
922,sev/kuy,(i)ntirganmiding,"",VERB,Past,,,,Causative,Reflexive,,Participle,,,,,,1,,,(i)n tir Gan mi,di ng
923,sev/kuy,(i)ntirganmidingiz,"",VERB,Past,,,,Causative,Reflexive,,Participle,,,,,,1,,,(i)n tir Gan mi,di ngiz
919,sev/kuy,(i)ntirganmisan,"",VERB,Past,,,,Causative,Reflexive,,Participle,,,,,,1,,,(i)n tir Gan mi,san
920,sev/kuy,(i)ntirganmisiz,"",VERB,Past,,,,Causative,Reflexive,,Participle,,,,,,1,,,(i)n tir Gan mi,siz
916,sev/kuy,(i)ntirgansan,"",VERB,Past,2,,,Causative,Reflexive,,Participle,,,,1,,,,,(i)n tir Gan,san
917,sev/kuy,(i)ntirgansiz,"",VERB,Past,2,,,Causative,Reflexive,,Participle,,,,,,,,,(i)ntir gan,miz
909,sev/kuy,(i)ntirildi,"",VERB,Past,3,,,Causative,Passive,,Finite,Message,,,,,,,,(i)n tir (i)l,di
910,sev/kuy,(i)ntirildilar,"",VERB,Past,3,,,Causative,Passive,,Finite,Message,,,,1,,,,(i)n tir (i)l,di lar
911,sev/kuy,(i)ntirma,"",VERB,,2,,,Causative,Reflexive,,Finite,Imperative,,,1,,,1,,(i)n tir ma,
912,sev/kuy,(i)ntirmadi,"",VERB,Past,,,,Causative,Reflexive,,Finite,Message,,,1,,,1,,(i)n tir ma,di
1833,ayt/ko`r/ur,(i)sh,"Birgalik nisbati (ko`rishmoq)",VERB,,3,,,Reciprocal,,,Finite,Message,,,1,1,,,,(i)sh,
1755,oq/kuk,(i)sh,"SIFAT ranglarda",ADJ,,,,,,,,,,,,1,,,,,(i)sh,
478,yur/uxla,(i)sh,"",VERB,,,,,Active,,,Infinitive,,,,1,,,,,(i)sh,
1421,bo`l,(i)shadi,"",VERB,Future,,,,,,,,Message,,,,,,,,(i)sh,adi
1422,bo`l,(i)shardi,"",VERB,,,,,,,,,Message,,,,,,,,(i)sh Ar,di
1576,et/qil/uxla,(i)shayotgani,"",VERB,Present,,,,,,,,,,,,,,,,(i)sh (a)yotgan,i
1577,et/qil/uxla,(i)shayotganida,"",VERB,Present,,,,,,,,,,,,,,,,(i)sh (a)yotgan,i da
1578,et/qil/uxla,(i)shayotganiga,"",VERB,Present,,,,,,,,,,,,,,,,(i)sh (a)yotgan,i ga
1579,bor/uxla,(i)shayotganini,"",VERB,Present,,,Accusative,Passive,,,Participle,,,,,,,,,(i)sh (a)yotgan,i ni
482,yur/uxla,(i)shda,"",VERB,,,,Locative,,,,Infinitive,,,,1,,,,,(i)sh,da
481,yur/uxla,(i)shdan,"",VERB,,,,Ablative,,,,Infinitive,,,,1,,,,,(i)sh,dan
1066,ishla/kel,(i)shdi,"",VERB,,,,,,,,,Message,,,,,,,,(i)sh,di
1068,ishla/kel,(i)shdik,"",VERB,,,,,,,,,,,,,,,,,(i)sh,di k
553,qo`shil/sakra,(i)shdikmi,"",VERB,Past,1,,,,,,Finite,,,,,,1,,,(i)sh mi,di k
1067,ishla/kel,(i)shdilar,"",VERB,,,,,,,,,,,,,1,,,,(i)sh,di lar
1069,ishla/kel,(i)shdim,"",VERB,,,,,,,,,,,,,,,,,(i)sh,di m
550,qo`shil/sakra,(i)shdimi,"",VERB,Past,3,,,,,,Finite,Message,,,,,1,,,(i)sh mi,di
1070,ishla/kel,(i)shding,"",VERB,,,,,,,,,,,,,,,,,(i)sh,di ng
1071,ishla/kel,(i)shdingiz,"",VERB,,,,,,,,,,,,,,,,,(i)sh,di ngiz
552,qo`shil/sakra,(i)shdingizmi,"",VERB,Past,2,,,,,,Finite,,,,,,1,,,(i)sh mi,di ngiz
551,qo`shil/sakra,(i)shdingmi,"",VERB,Past,2,,,,,,Finite,,,,1,,1,,,(i)sh mi,di ng
1431,bor/sakra,(i)shga,"",VERB,,,,,,,,,,,,,,,,,(i)sh,ga
1072,ishla/kel,(i)shgan,"",VERB,,,,,Reciprocal,,,,,,,,,,,,(i)sh,gan
1092,ishla/kel,(i)shganda,"",VERB,,,,,,,,,,,,,,,,,(i)sh gan,da
1093,ishla/kel,(i)shgandan,"",VERB,,,,,,,,,,,,,,,,,(i)sh gan,dan
1074,ishla/kel,(i)shgandi,"",VERB,Past,,,,,,,,Message,,,,,,,,(i)sh gan,di
1088,ishla/kel,(i)shgandik,"",VERB,Past,,,,,,,,,,,,,,,,(i)sh gan,di k
1090,ishla/kel,(i)shgandilar,"",VERB,Past,,,,,,,,,,,,1,,,,(i)sh gan,di lar
1085,ishla/kel,(i)shgandim,"",VERB,Past,,,,,,,,,,,,,,,,(i)sh gan,di m
1084,ishla/kel,(i)shganding,"",VERB,Past,,,,,,,,,,,,,,,,(i)sh gan,di ng
1087,ishla/kel,(i)shgandingiz,"",VERB,Past,,,,,,,,,,,,,,,,(i)sh gan,di ngiz
1094,ishla/kel,(i)shganga,"",VERB,,,,,,,,,,,,,,,,,(i)sh gan,ga
1424,bo`l,(i)shgani,"",VERB,,,,,,,,,,,,,,,,,(i)sh Gan,i
1426,bo`l,(i)shganida,"",VERB,,,,,,,,,,,,,,,,,(i)sh Gan,i da
1427,bo`l,(i)shganidan,"",VERB,,,,,,,,,,,,,,,,,(i)sh Gan,i dan
1091,ishla/kel,(i)shganim,"",VERB,,,,,,,,,,,,,,,,,(i)sh gan,im
1425,bo`l,(i)shganing,"",VERB,,,,,,,,,,,,,,,,,(i)sh Gan,ing
1644,sev/gapla,(i)shganlar,"",VERB,,,,,,,,,,,,,1,,1,,(i)sh gan,lar
1073,ishla/kel,(i)shganmi,"",VERB,,,,,,,,,,,,,,1,,,(i)sh gan mi,
1075,ishla/kel,(i)shganmidi,"",VERB,,,,,,,,,Message,,,,,1,,,(i)sh gan mi,di
1078,ishla/kel,(i)shganmidik,"",VERB,,,,,,,,,,,,,,1,,,(i)sh gan mi,di k
1076,ishla/kel,(i)shganmidilar,"",VERB,,,,,,,,,,,,,1,1,,,(i)sh gan mi,di lar
1079,ishla/kel,(i)shganmidim,"",VERB,,,,,,,,,,,,,,1,,,(i)sh gan mi,di m
556,qo`shil/sakra,(i)shganmiding,"",VERB,Past,2,,,,,,Participle,Message,,,1,,1,,,(i)sh Gan mi,di ng
555,qo`shil/sakra,(i)shganmidingiz,"",VERB,Past,2,,,,,,Participle,Message,,,,,1,,,(i)sh gan mi,di ngiz
1082,ishla/kel,(i)shganmisan,"",VERB,,,,,,,,,,,,,,1,,,(i)sh gan mi,san
1083,ishla/kel,(i)shganmisiz,"",VERB,,,,,,,,,,,,,,1,,,(i)sh gan mi,siz
546,ayt/sakra,(i)shi,"",VERB,,,3,,,,,Infinitive,,,,1,,,,,(i)sh,i
685,bul/kuyla,(i)shicha,"",VERB,,,3,,,,,Infinitive,,,,1,,,,,(i)sh,i cha
520,kurash/sakra,(i)shida,"FEL",VERB,,,3,Locative,,,,Infinitive,,,,1,,,,,(i)sh,i da
545,qo`shil/sakra,(i)shidan,"",VERB,,,3,Ablative,,,,Infinitive,,,,1,,,,,(i)sh,i dan
535,kurash/sakra/o`tkaz,(i)shiga,"o`t qala{ngan}",VERB,,,3,Dative,,,,Infinitive,,,,1,,,,,(i)sh,i ga
483,yur/uxla,(i)shim,"",VERB,,,1,,,,,Infinitive,,,,1,,,,,(i)sh,im
493,yur/uxla,(i)shimda,"",VERB,,,1,Locative,,,,Infinitive,,,,1,,,,,(i)sh,im da
494,yur/uxla,(i)shimdan,"",VERB,,,1,Ablative,,,,Infinitive,,,,1,,,,,(i)sh,im dan
514,yur/uxla,(i)shimga,"",VERB,,,1,Dative,,,,Infinitive,,,,1,,,,,(i)sh,im ga
622,yur/uxla,(i)shimgacha,"tur{ishimgacha} gapirishdi",VERB,,,1,,,,,Infinitive,,,,,,,,,(i)sh,im gacha
486,yur/uxla,(i)shimiz,"",VERB,,,1,,,,,Infinitive,,,,,,,,,(i)sh,imiz
